Date,Time,Open,High,Low,Close,Vol,OI,HA 1,HA 2,State
14.05.2013,00:00,163.20,163.81,162.82,163.54,81843160,0,162.88,163.34,1.00
15.05.2013,00:00,163.67,165.35,163.67,165.23,119000837,0,163.11,164.48,1.00
16.05.2013,00:00,164.96,166.45,164.91,166.12,120718433,0,163.80,165.61,1.00
17.05.2013,00:00,165.78,166.36,165.09,165.34,109913544,0,164.70,165.64,1.00
18.05.2013,00:00,165.95,167.04,165.73,166.94,129801000,0,165.17,166.42,1.00
21.05.2013,00:00,166.78,167.58,166.61,166.93,85071182,0,165.79,166.98,1.00
22.05.2013,00:00,167.08,167.80,166.50,167.17,95804190,0,166.38,167.14,1.00
23.05.2013,00:00,167.34,169.07,165.17,165.93,244031724,0,166.76,166.88,1.00
24.05.2013,00:00,164.16,165.91,163.94,165.45,211064320,0,166.82,164.87,-1.00
25.05.2013,00:00,164.47,165.38,163.98,165.31,151573867,0,165.84,164.79,-1.00
29.05.2013,00:00,167.06,167.78,165.81,166.30,143679738,0,165.31,166.74,0.00
30.05.2013,00:00,165.42,165.80,164.34,165.22,160363334,0,166.03,165.20,0.00
31.05.2013,00:00,165.35,166.59,165.22,165.83,107793730,0,165.61,165.75,1.00
1.06.2013,00:00,165.37,166.31,163.13,163.45,176850020,0,165.68,164.57,-1.00
4.06.2013,00:00,163.83,164.46,162.66,164.35,168390676,0,165.12,163.83,-1.00
5.06.2013,00:00,164.44,165.10,162.73,163.56,157631425,0,164.47,163.96,-1.00
6.06.2013,00:00,163.09,163.42,161.13,161.27,211737712,0,164.22,162.23,-1.00
7.06.2013,00:00,161.20,162.74,160.25,162.73,200225418,0,163.22,161.73,-1.00
8.06.2013,00:00,163.85,164.95,163.14,164.80,188337725,0,162.48,164.19,0.00
11.06.2013,00:00,165.31,165.40,164.37,164.80,105667060,0,163.33,164.97,1.00
12.06.2013,00:00,163.30,164.54,162.74,163.10,159505378,0,164.15,163.42,-1.00
13.06.2013,00:00,164.22,164.39,161.60,161.75,177363530,0,163.79,162.99,-1.00
14.06.2013,00:00,161.66,164.50,161.30,164.21,163587777,0,163.39,162.92,-1.00
15.06.2013,00:00,164.03,164.67,162.91,163.18,141197468,0,163.15,163.70,0.00
18.06.2013,00:00,164.29,165.22,163.55,164.44,136295578,0,163.43,164.38,1.00
19.06.2013,00:00,164.53,165.99,164.52,165.74,114695519,0,163.90,165.19,1.00
20.06.2013,00:00,165.60,165.89,163.38,163.45,206149463,0,164.55,164.58,1.00
21.06.2013,00:00,161.86,162.10,158.98,159.40,321255850,0,164.56,160.59,-1.00
22.06.2013,00:00,159.64,159.76,157.47,159.07,271956728,0,162.57,158.99,-1.00
25.06.2013,00:00,157.41,158.43,155.73,157.06,222334758,0,160.78,157.16,-1.00
26.06.2013,00:00,158.48,160.10,157.42,158.57,162262138,0,158.97,158.64,-1.00
27.06.2013,00:00,159.87,160.50,159.25,160.14,134847909,0,158.81,159.94,0.00
28.06.2013,00:00,161.10,161.82,160.95,161.08,129483673,0,159.37,161.24,0.00
29.06.2013,00:00,160.63,161.40,159.86,160.42,160402823,0,160.31,160.58,0.00
2.07.2013,00:00,161.26,162.48,161.08,161.36,131954792,0,160.44,161.55,0.00
3.07.2013,00:00,161.12,162.30,160.50,161.21,154863617,0,160.99,161.28,0.00
4.07.2013,00:00,160.48,161.77,160.22,161.34,77546199,0,161.14,160.95,-1.00
6.07.2013,00:00,162.47,163.08,161.30,163.02,122416847,0,161.05,162.47,0.00
9.07.2013,00:00,163.86,164.39,163.58,163.95,108092440,0,161.76,163.94,1.00
10.07.2013,00:00,164.98,165.33,164.27,165.13,119297903,0,162.85,164.93,1.00
11.07.2013,00:00,164.97,165.75,164.63,165.19,121410362,0,163.89,165.13,1.00
12.07.2013,00:00,167.11,167.61,166.53,167.44,135592163,0,164.51,167.17,1.00
13.07.2013,00:00,167.39,167.93,167.13,167.51,104212650,0,165.84,167.49,1.00
16.07.2013,00:00,167.97,168.39,167.68,168.15,69450551,0,166.67,168.05,1.00
17.07.2013,00:00,168.26,168.36,167.07,167.52,88702093,0,167.36,167.80,1.00
18.07.2013,00:00,168.16,168.48,167.73,167.95,92873880,0,167.58,168.08,1.00
19.07.2013,00:00,168.31,169.27,168.20,168.87,103620266,0,167.83,168.66,1.00
20.07.2013,00:00,168.52,169.23,168.31,169.17,103831633,0,168.25,168.81,1.00
23.07.2013,00:00,169.41,169.74,169.01,169.50,79428559,0,168.53,169.41,1.00
24.07.2013,00:00,169.80,169.83,169.05,169.14,80829656,0,168.97,169.46,1.00
25.07.2013,00:00,169.79,169.86,168.18,168.52,112913979,0,169.21,169.09,0.00
26.07.2013,00:00,168.22,169.08,167.94,168.93,111156540,0,169.15,168.54,0.00
27.07.2013,00:00,168.22,169.16,167.52,169.11,107814531,0,168.85,168.50,-1.00
30.07.2013,00:00,168.68,169.06,168.11,168.59,79845115,0,168.67,168.61,0.00
31.07.2013,00:00,169.10,169.28,168.19,168.59,85216968,0,168.64,168.79,1.00
1.08.2013,00:00,168.94,169.85,168.49,168.71,142388621,0,168.72,169.00,1.00
2.08.2013,00:00,169.99,170.81,169.90,170.66,110438393,0,168.86,170.34,1.00
3.08.2013,00:00,170.28,170.97,170.05,170.95,91116603,0,169.60,170.56,1.00
6.08.2013,00:00,170.57,170.96,170.35,170.70,54072643,0,170.08,170.65,1.00
7.08.2013,00:00,170.37,170.74,169.35,169.73,87494967,0,170.36,170.05,0.00
8.08.2013,00:00,169.19,169.43,168.55,169.18,84854618,0,170.21,169.09,0.00
9.08.2013,00:00,169.98,170.18,168.93,169.80,102181229,0,169.65,169.72,1.00
10.08.2013,00:00,169.58,170.10,168.72,169.31,91856453,0,169.68,169.43,0.00
13.08.2013,00:00,168.46,169.31,168.38,169.11,68593204,0,169.56,168.82,-1.00
14.08.2013,00:00,169.41,169.90,168.41,169.61,80806030,0,169.19,169.33,1.00
15.08.2013,00:00,169.53,169.80,168.70,168.74,79829169,0,169.26,169.19,0.00
16.08.2013,00:00,167.41,167.43,166.09,166.38,152931740,0,169.23,166.83,-1.00
17.08.2013,00:00,166.06,166.63,165.50,165.83,130868145,0,168.03,166.01,-1.00
20.08.2013,00:00,165.64,166.21,164.76,164.77,96437569,0,167.02,165.35,-1.00
21.08.2013,00:00,165.04,166.20,164.86,165.58,89294374,0,166.18,165.42,-1.00
22.08.2013,00:00,165.12,166.03,164.19,164.56,159530482,0,165.80,164.97,-1.00
23.08.2013,00:00,164.90,166.30,164.89,166.06,101471352,0,165.39,165.54,0.00
24.08.2013,00:00,166.55,166.83,165.77,166.62,90893581,0,165.46,166.44,0.00
27.08.2013,00:00,166.79,167.30,165.89,166.00,89705051,0,165.95,166.50,0.00
28.08.2013,00:00,164.36,166.00,163.21,163.33,158621736,0,166.22,164.23,-1.00
29.08.2013,00:00,163.26,164.49,163.05,163.91,108112952,0,165.22,163.68,-1.00
30.08.2013,00:00,163.55,165.04,163.40,164.17,119200461,0,164.45,164.04,-1.00
31.08.2013,00:00,164.51,164.53,163.17,163.65,134928918,0,164.25,163.96,-1.00
4.09.2013,00:00,165.23,165.58,163.70,164.39,142375036,0,164.11,164.72,0.00
5.09.2013,00:00,164.43,166.03,164.13,165.75,97389357,0,164.42,165.09,0.00
6.09.2013,00:00,165.85,166.40,165.73,165.96,63090428,0,164.75,165.99,0.00
7.09.2013,00:00,166.51,166.98,164.48,166.04,159756439,0,165.37,166.00,0.00
10.09.2013,00:00,166.45,167.73,166.45,167.63,87559246,0,165.69,167.07,1.00
11.09.2013,00:00,168.64,168.90,168.26,168.87,105847733,0,166.38,168.67,1.00
12.09.2013,00:00,168.64,169.40,168.35,169.40,94545837,0,167.52,168.95,1.00
13.09.2013,00:00,169.34,169.56,168.72,168.95,83208998,0,168.23,169.14,1.00
14.09.2013,00:00,169.13,169.46,168.74,169.33,72727764,0,168.69,169.17,1.00
17.09.2013,00:00,171.16,171.24,170.04,170.31,126187482,0,168.93,170.69,1.00
18.09.2013,00:00,170.46,171.11,170.46,171.07,82523205,0,169.81,170.78,1.00
19.09.2013,00:00,171.01,173.52,170.58,173.05,203460601,0,170.29,172.04,1.00
20.09.2013,00:00,173.52,173.60,172.59,172.76,146616842,0,171.17,173.12,1.00
21.09.2013,00:00,172.33,172.33,170.58,170.72,132867912,0,172.14,171.49,0.00
24.09.2013,00:00,170.49,170.65,169.39,169.93,104616418,0,171.82,170.12,-1.00
25.09.2013,00:00,169.90,170.53,169.21,169.53,106333010,0,170.97,169.79,-1.00
26.09.2013,00:00,169.64,169.98,168.89,169.04,117306473,0,170.38,169.39,0.00
27.09.2013,00:00,169.32,170.17,169.05,169.69,77146878,0,169.88,169.56,0.00
28.09.2013,00:00,168.84,169.14,168.47,168.91,99141710,0,169.72,168.84,-1.00
1.10.2013,00:00,167.48,168.54,167.15,168.01,143937398,0,169.28,167.79,-1.00
2.10.2013,00:00,168.14,169.50,167.97,169.34,127160442,0,168.54,168.74,0.00
3.10.2013,00:00,168.35,169.34,167.83,169.18,113349748,0,168.64,168.68,0.00
4.10.2013,00:00,168.79,168.94,166.84,167.62,176698430,0,168.66,168.05,-1.00
5.10.2013,00:00,167.75,169.06,167.53,168.89,96878377,0,168.35,168.31,-1.00
8.10.2013,00:00,167.42,168.45,167.25,167.43,96295115,0,168.33,167.64,-1.00
9.10.2013,00:00,167.40,167.62,165.36,165.48,178014932,0,167.98,166.47,-1.00
10.10.2013,00:00,165.80,166.20,164.53,165.60,168972837,0,167.22,165.53,-1.00
11.10.2013,00:00,167.29,169.26,167.23,169.17,195954729,0,166.38,168.24,1.00
12.10.2013,00:00,168.91,170.32,168.77,170.26,105039740,0,167.31,169.57,1.00
15.10.2013,00:00,169.21,171.08,169.08,170.94,112106394,0,168.44,170.08,1.00
16.10.2013,00:00,170.51,171.15,169.47,169.70,155484509,0,169.26,170.21,1.00
17.10.2013,00:00,170.72,172.16,170.63,172.07,161676079,0,169.73,171.40,1.00
18.10.2013,00:00,171.37,173.32,171.34,173.22,129389185,0,170.56,172.31,1.00
19.10.2013,00:00,173.86,174.51,173.51,174.39,138315691,0,171.44,174.07,1.00
22.10.2013,00:00,174.45,174.75,174.01,174.40,104103543,0,172.75,174.40,1.00
23.10.2013,00:00,174.91,175.93,174.43,175.41,126663233,0,173.58,175.17,1.00
24.10.2013,00:00,174.81,174.89,173.96,174.57,105484397,0,174.37,174.56,1.00
25.10.2013,00:00,174.92,175.37,174.51,175.15,70350456,0,174.47,174.99,1.00
26.10.2013,00:00,175.51,176.00,175.17,175.95,93625090,0,174.73,175.66,1.00
29.10.2013,00:00,175.89,176.47,175.70,176.23,84979018,0,175.19,176.07,1.00
30.10.2013,00:00,176.63,177.24,176.38,177.17,87401344,0,175.63,176.85,1.00
31.10.2013,00:00,177.38,177.51,175.66,176.29,140001834,0,176.24,176.71,1.00
1.11.2013,00:00,176.15,176.89,175.53,175.79,133795417,0,176.48,176.09,0.00
2.11.2013,00:00,176.02,176.61,175.22,176.21,142805050,0,176.28,176.01,0.00
5.11.2013,00:00,176.69,176.90,176.11,176.83,85676773,0,176.15,176.63,1.00
6.11.2013,00:00,176.14,176.75,175.57,176.27,85824778,0,176.39,176.18,0.00
7.11.2013,00:00,177.03,177.50,176.54,177.17,87347728,0,176.29,177.06,1.00
8.11.2013,00:00,177.50,177.64,174.76,174.93,157000422,0,176.67,176.21,0.00
9.11.2013,00:00,174.87,177.31,174.85,177.29,136712623,0,176.44,176.08,0.00
12.11.2013,00:00,177.12,177.53,176.91,177.32,62614326,0,176.26,177.22,1.00
13.11.2013,00:00,176.94,177.36,176.37,176.96,83989617,0,176.74,176.91,1.00
14.11.2013,00:00,176.09,178.43,176.09,178.38,103844266,0,176.82,177.25,1.00
15.11.2013,00:00,178.54,179.42,178.25,179.27,103435238,0,177.04,178.87,1.00
16.11.2013,00:00,179.56,180.12,179.33,180.05,102818190,0,177.95,179.76,1.00
19.11.2013,00:00,180.35,180.50,179.02,179.42,104796009,0,178.86,179.82,1.00
20.11.2013,00:00,179.33,179.87,178.72,179.03,93891416,0,179.34,179.24,0.00
21.11.2013,00:00,179.39,179.93,177.98,178.47,124908601,0,179.29,178.94,0.00
22.11.2013,00:00,178.97,180.05,178.86,179.91,92841271,0,179.12,179.45,1.00
23.11.2013,00:00,179.98,180.83,179.77,180.81,81295887,0,179.28,180.35,1.00
26.11.2013,00:00,181.13,181.17,180.37,180.63,79485709,0,179.81,180.82,1.00
27.11.2013,00:00,180.72,181.22,180.40,180.68,86993560,0,180.32,180.76,1.00
28.11.2013,00:00,180.87,181.24,180.65,181.12,1012991,0,180.54,180.97,1.00
30.11.2013,00:00,181.32,181.75,180.80,180.95,52252456,0,180.75,181.21,1.00
3.12.2013,00:00,181.09,181.43,180.25,180.53,99725781,0,180.98,180.82,0.00
4.12.2013,00:00,179.94,180.39,179.17,179.75,116563302,0,180.90,179.81,-1.00
5.12.2013,00:00,179.10,180.48,178.35,179.73,123032637,0,180.36,179.41,-1.00
6.12.2013,00:00,179.41,179.74,178.77,178.94,106934067,0,179.89,179.21,-1.00
7.12.2013,00:00,180.67,181.11,180.15,180.94,127727518,0,179.55,180.72,1.00
10.12.2013,00:00,181.47,181.67,181.16,181.40,70123608,0,180.13,181.43,1.00
11.12.2013,00:00,180.98,181.36,180.63,180.75,80976207,0,180.78,180.93,1.00
12.12.2013,00:00,180.81,180.85,178.50,178.72,130590810,0,180.85,179.72,-1.00
13.12.2013,00:00,178.62,178.86,177.76,178.13,115564840,0,180.29,178.34,-1.00
14.12.2013,00:00,178.50,178.66,177.77,178.11,107807610,0,179.31,178.26,-1.00
17.12.2013,00:00,178.95,179.81,178.90,179.22,96194790,0,178.79,179.22,0.00
18.12.2013,00:00,179.36,179.41,178.25,178.65,89886224,0,179.00,178.92,-1.00
19.12.2013,00:00,178.92,181.73,177.32,181.70,234906482,0,178.96,179.92,0.00
20.12.2013,00:00,181.19,181.70,180.71,181.49,136298872,0,179.44,181.27,1.00
21.12.2013,00:00,180.67,181.99,180.57,181.56,197086908,0,180.36,181.20,1.00
24.12.2013,00:00,182.41,182.64,182.07,182.53,85597541,0,180.78,182.41,1.00
25.12.2013,00:00,182.54,183.01,182.45,182.96,42940305,0,181.59,182.74,1.00
27.12.2013,00:00,183.34,183.96,183.32,183.85,63365227,0,182.17,183.62,1.00
28.12.2013,00:00,184.10,184.18,183.66,183.85,61813841,0,182.89,183.95,1.00
31.12.2013,00:00,183.87,184.02,183.58,183.82,56857458,0,183.42,183.82,1.00
1.01.2014,00:00,184.07,184.69,183.93,184.69,86247638,0,183.62,184.35,1.00
3.01.2014,00:00,183.98,184.07,182.48,182.92,119636836,0,183.98,183.36,-1.00
4.01.2014,00:00,183.21,183.60,182.63,182.88,81390502,0,183.67,183.08,0.00
7.01.2014,00:00,183.47,183.56,182.08,182.36,108028139,0,183.38,182.87,0.00
8.01.2014,00:00,183.09,183.79,182.95,183.48,86144169,0,183.12,183.33,1.00
9.01.2014,00:00,183.45,183.83,182.89,183.52,96582234,0,183.22,183.42,1.00
10.01.2014,00:00,184.10,184.13,182.79,183.64,90683302,0,183.32,183.66,1.00
11.01.2014,00:00,183.96,184.22,183.01,184.14,102026318,0,183.49,183.83,1.00
14.01.2014,00:00,183.72,184.18,181.34,181.68,149891938,0,183.66,182.73,-1.00
15.01.2014,00:00,182.28,183.77,181.95,183.67,105016055,0,183.20,182.92,0.00
16.01.2014,00:00,184.10,184.94,183.71,184.66,98525721,0,183.06,184.35,1.00
17.01.2014,00:00,184.28,184.66,183.83,184.42,72290520,0,183.70,184.30,1.00
18.01.2014,00:00,184.10,184.45,183.32,183.63,107848616,0,184.00,183.87,0.00
22.01.2014,00:00,184.70,184.77,183.05,184.18,88621138,0,183.94,184.18,1.00
23.01.2014,00:00,184.49,184.57,183.91,184.30,61270816,0,184.06,184.32,1.00
24.01.2014,00:00,183.36,183.40,181.82,182.79,132496880,0,184.19,182.84,-1.00
25.01.2014,00:00,181.60,181.66,178.83,178.89,208677093,0,183.51,180.25,-1.00
28.01.2014,00:00,179.06,179.52,177.12,178.01,180843004,0,181.88,178.43,-1.00
29.01.2014,00:00,178.14,179.30,178.12,179.07,110463152,0,180.15,178.66,-1.00
30.01.2014,00:00,177.56,178.55,176.88,177.35,216597269,0,179.41,177.59,-1.00
31.01.2014,00:00,178.86,179.81,178.26,179.23,118938051,0,178.50,179.04,0.00
1.02.2014,00:00,177.02,179.29,176.92,178.18,194677861,0,178.77,177.85,-1.00
4.02.2014,00:00,177.95,178.37,173.83,174.17,254837004,0,178.31,176.08,-1.00
5.02.2014,00:00,174.95,175.84,174.11,175.38,165012351,0,177.20,175.07,-1.00
6.02.2014,00:00,174.79,175.56,173.71,175.17,164230470,0,176.13,174.81,-1.00
7.02.2014,00:00,175.58,177.48,175.22,177.48,132877526,0,175.47,176.44,0.00
8.02.2014,00:00,178.31,179.87,177.73,179.68,170787197,0,175.96,178.90,1.00
11.02.2014,00:00,179.70,180.07,179.21,180.01,92218729,0,177.43,179.75,1.00
12.02.2014,00:00,180.16,182.44,180.04,181.98,117814009,0,178.59,181.16,1.00
13.02.2014,00:00,182.22,182.83,181.71,182.07,94717638,0,179.87,182.21,1.00
14.02.2014,00:00,180.84,183.20,180.83,183.01,100542155,0,181.04,181.97,1.00
15.02.2014,00:00,182.83,184.36,182.67,184.02,96498305,0,181.50,183.47,1.00
19.02.2014,00:00,184.19,184.49,183.65,184.24,80460878,0,182.49,184.14,1.00
20.02.2014,00:00,183.76,184.95,182.87,183.02,126524261,0,183.31,183.65,1.00
21.02.2014,00:00,183.27,184.52,182.60,184.10,104998099,0,183.48,183.62,1.00
22.02.2014,00:00,184.49,184.89,183.80,183.89,118116359,0,183.55,184.27,1.00
25.02.2014,00:00,184.28,186.15,184.20,184.91,114063868,0,183.91,184.88,1.00
26.02.2014,00:00,185.03,185.59,184.23,184.84,117084901,0,184.40,184.92,1.00
27.02.2014,00:00,185.11,185.60,184.33,184.85,98677144,0,184.66,184.97,1.00
28.02.2014,00:00,184.59,185.87,184.37,185.82,93880780,0,184.82,185.16,1.00
1.03.2014,00:00,185.79,187.15,185.05,186.29,150842000,0,184.99,186.07,1.00
4.03.2014,00:00,184.69,185.45,183.75,184.98,167748455,0,185.53,184.72,-1.00
5.03.2014,00:00,186.75,187.98,186.75,187.58,167545852,0,185.12,187.26,1.00
6.03.2014,00:00,187.72,188.07,187.45,187.75,88376859,0,186.19,187.75,1.00
7.03.2014,00:00,188.21,188.61,187.78,188.18,82516500,0,186.97,188.19,1.00
8.03.2014,00:00,188.87,188.96,187.43,188.26,114513432,0,187.58,188.38,1.00
11.03.2014,00:00,187.94,188.23,187.08,188.16,74939176,0,187.98,187.85,0.00
12.03.2014,00:00,188.44,188.71,186.80,187.23,99009013,0,187.92,187.79,0.00
13.03.2014,00:00,186.32,187.35,185.90,187.28,104824323,0,187.86,186.71,-1.00
14.03.2014,00:00,187.84,187.99,184.66,185.18,155014237,0,187.28,186.42,0.00
15.03.2014,00:00,184.80,185.80,184.44,184.66,153919598,0,186.85,184.93,-1.00
18.03.2014,00:00,185.59,186.77,185.51,186.33,98359454,0,185.89,186.05,1.00
19.03.2014,00:00,186.71,187.91,186.51,187.66,101804519,0,185.97,187.20,1.00
20.03.2014,00:00,187.70,187.94,185.47,186.66,176267253,0,186.58,186.94,1.00
21.03.2014,00:00,186.26,187.89,185.92,187.75,117240972,0,186.76,186.96,0.00
22.03.2014,00:00,187.72,188.17,186.03,186.20,163127905,0,186.86,187.03,0.00
25.03.2014,00:00,186.82,187.07,184.62,185.43,121411145,0,186.94,185.99,0.00
26.03.2014,00:00,186.37,186.94,185.27,186.31,103851737,0,186.46,186.22,-1.00
27.03.2014,00:00,187.03,187.34,184.92,184.97,119842897,0,186.34,186.07,-1.00
28.03.2014,00:00,184.77,185.34,183.90,184.58,142382757,0,186.20,184.65,-1.00
29.03.2014,00:00,185.10,186.42,185.00,185.49,101641547,0,185.43,185.50,0.00
1.04.2014,00:00,186.65,187.30,185.52,187.01,99744911,0,185.46,186.62,1.00
2.04.2014,00:00,187.62,188.36,187.00,188.25,89193125,0,186.04,187.81,1.00
3.04.2014,00:00,188.51,189.13,188.14,188.88,78773818,0,186.92,188.66,1.00
4.04.2014,00:00,189.17,189.22,188.05,188.63,77435320,0,187.79,188.77,1.00
5.04.2014,00:00,189.64,189.70,186.10,186.40,169380705,0,188.28,187.96,0.00
8.04.2014,00:00,185.90,186.26,183.96,184.34,140802699,0,188.12,185.12,-1.00
9.04.2014,00:00,184.21,185.40,183.59,185.10,112659755,0,186.62,184.57,-1.00
10.04.2014,00:00,185.60,187.15,185.06,187.09,100253612,0,185.60,186.22,1.00
11.04.2014,00:00,187.09,187.17,182.93,183.15,172959331,0,185.91,185.09,-1.00
12.04.2014,00:00,182.17,183.42,181.31,181.51,167250792,0,185.50,182.10,-1.00
15.04.2014,00:00,182.93,183.37,181.44,182.94,132381601,0,183.80,182.67,-1.00
16.04.2014,00:00,183.32,184.33,181.51,184.20,157092533,0,183.24,183.34,0.00
17.04.2014,00:00,185.47,186.14,184.65,186.13,105196633,0,183.29,185.60,1.00
18.04.2014,00:00,185.88,186.91,185.56,186.39,105254649,0,184.44,186.18,1.00
22.04.2014,00:00,186.43,187.10,186.21,187.04,68329343,0,185.31,186.69,0.00
23.04.2014,00:00,187.23,188.40,187.13,187.89,85790307,0,186.00,187.66,1.00
24.04.2014,00:00,187.81,187.92,187.30,187.45,73869384,0,186.83,187.62,1.00
25.04.2014,00:00,188.37,188.39,186.93,187.83,88169916,0,187.23,187.88,1.00
26.04.2014,00:00,187.21,187.33,185.87,186.29,100380205,0,187.55,186.68,0.00
29.04.2014,00:00,187.05,187.69,184.96,186.88,135121094,0,187.11,186.65,0.00
30.04.2014,00:00,187.48,188.04,187.08,187.75,84097551,0,186.88,187.59,1.00
1.05.2014,00:00,187.44,188.50,187.18,188.31,101507717,0,187.23,187.86,1.00
2.05.2014,00:00,188.22,188.84,187.73,188.32,93019095,0,187.55,188.28,1.00
3.05.2014,00:00,188.31,189.14,187.78,188.06,98121662,0,187.91,188.32,1.00
6.05.2014,00:00,187.14,188.55,186.62,188.42,75882739,0,188.12,187.68,0.00
7.05.2014,00:00,188.00,188.13,186.74,186.78,85454226,0,187.90,187.41,-1.00
8.05.2014,00:00,187.43,187.97,186.01,187.88,106500480,0,187.66,187.32,0.00
9.05.2014,00:00,187.67,189.05,187.08,187.68,93617513,0,187.49,187.87,0.00
10.05.2014,00:00,187.69,188.04,186.83,187.96,83678568,0,187.68,187.63,0.00
13.05.2014,00:00,188.76,189.88,188.75,189.79,86940045,0,187.65,189.29,1.00
14.05.2014,00:00,190.02,190.42,189.77,189.96,66453965,0,188.47,190.04,1.00
15.05.2014,00:00,189.79,189.88,188.79,189.06,72366848,0,189.26,189.38,1.00
16.05.2014,00:00,188.67,188.72,186.48,187.40,154956399,0,189.32,187.82,-1.00
17.05.2014,00:00,187.51,188.13,186.72,188.05,97457678,0,188.57,187.60,-1.00
20.05.2014,00:00,187.69,188.89,187.52,188.74,63839398,0,188.09,188.21,1.00
21.05.2014,00:00,188.65,188.67,187.07,187.55,111644478,0,188.15,187.99,0.00
22.05.2014,00:00,188.10,189.22,188.06,189.13,89093285,0,188.07,188.63,1.00
23.05.2014,00:00,189.18,189.98,188.86,189.59,61549345,0,188.35,189.40,1.00
24.05.2014,00:00,189.75,190.48,189.59,190.35,60156088,0,188.87,190.04,1.00
28.05.2014,00:00,191.05,191.58,190.95,191.52,72010355,0,189.46,191.27,1.00
29.05.2014,00:00,191.52,191.82,191.06,191.38,66722865,0,190.37,191.45,1.00
30.05.2014,00:00,191.82,192.40,191.33,192.37,64376573,0,190.91,191.98,1.00
31.05.2014,00:00,192.19,192.80,192.03,192.68,76315640,0,191.44,192.43,1.00
3.06.2014,00:00,192.95,192.99,191.97,192.90,64655648,0,191.93,192.70,1.00
4.06.2014,00:00,192.40,192.90,192.25,192.80,65047193,0,192.32,192.59,1.00
5.06.2014,00:00,192.47,193.30,192.26,193.19,55529372,0,192.45,192.81,1.00
6.06.2014,00:00,193.41,194.65,192.70,194.45,92102592,0,192.63,193.80,1.00
7.06.2014,00:00,194.87,195.43,194.78,195.38,78696219,0,193.22,195.12,1.00
10.06.2014,00:00,195.35,196.05,195.17,195.58,65118828,0,194.17,195.54,1.00
11.06.2014,00:00,195.33,195.64,194.92,195.60,57129440,0,194.85,195.37,1.00
12.06.2014,00:00,194.90,195.12,194.48,194.92,68772479,0,195.11,194.85,0.00
13.06.2014,00:00,194.65,194.80,193.11,193.54,106350200,0,194.98,194.03,0.00
14.06.2014,00:00,193.90,194.32,193.30,194.13,82017278,0,194.50,193.91,0.00
17.06.2014,00:00,193.90,194.70,193.66,194.29,87424332,0,194.21,194.14,0.00
18.06.2014,00:00,194.01,194.97,193.81,194.83,84833876,0,194.17,194.41,1.00
19.06.2014,00:00,194.83,196.37,194.40,196.26,105266767,0,194.29,195.47,1.00
20.06.2014,00:00,196.43,196.60,195.80,196.48,85928920,0,194.88,196.33,1.00
21.06.2014,00:00,196.03,196.10,195.70,195.94,100587108,0,195.60,195.94,1.00
24.06.2014,00:00,195.97,196.05,195.52,195.88,70611486,0,195.77,195.85,1.00
25.06.2014,00:00,195.53,196.50,194.48,194.70,96236917,0,195.81,195.30,0.00
26.06.2014,00:00,194.25,195.78,194.25,195.58,82781912,0,195.56,194.97,0.00
27.06.2014,00:00,195.61,195.63,194.13,195.44,84311822,0,195.26,195.20,0.00
28.06.2014,00:00,194.98,195.88,194.88,195.82,71453616,0,195.23,195.39,1.00
1.07.2014,00:00,195.70,196.16,195.53,195.72,70504228,0,195.31,195.78,1.00
2.07.2014,00:00,196.19,197.63,196.13,197.03,90470121,0,195.54,196.75,1.00
3.07.2014,00:00,197.05,197.48,196.96,197.23,52474832,0,196.14,197.18,1.00
4.07.2014,00:00,197.79,198.29,197.64,198.20,46124284,0,196.66,197.98,1.00
8.07.2014,00:00,197.82,197.98,197.22,197.51,61696447,0,197.32,197.63,1.00
9.07.2014,00:00,197.15,197.22,195.76,196.24,108142552,0,197.48,196.59,-1.00
10.07.2014,00:00,196.73,197.29,196.31,197.12,72992322,0,197.03,196.86,0.00
11.07.2014,00:00,195.22,196.86,195.06,196.34,99040407,0,196.95,195.87,-1.00
12.07.2014,00:00,196.22,196.75,195.78,196.61,64243410,0,196.41,196.34,0.00
15.07.2014,00:00,197.61,197.86,197.44,197.60,58657919,0,196.37,197.63,1.00
16.07.2014,00:00,197.72,198.10,196.36,197.23,111346230,0,197.00,197.35,1.00
17.07.2014,00:00,198.11,198.26,197.42,197.96,80073242,0,197.18,197.94,1.00
18.07.2014,00:00,197.35,198.10,195.43,195.71,145398459,0,197.56,196.65,0.00
19.07.2014,00:00,196.35,197.91,196.24,197.71,124330419,0,197.10,197.05,-1.00
22.07.2014,00:00,197.09,197.50,196.43,197.34,67591618,0,197.08,197.09,0.00
23.07.2014,00:00,198.01,198.56,197.87,198.20,67677602,0,197.08,198.16,1.00
24.07.2014,00:00,198.49,198.85,198.10,198.64,65611830,0,197.62,198.52,1.00
25.07.2014,00:00,198.83,199.06,198.45,198.65,56888093,0,198.07,198.75,1.00
26.07.2014,00:00,198.09,198.26,197.33,197.72,76837257,0,198.41,197.85,0.00
29.07.2014,00:00,197.76,198.09,196.62,197.80,69258785,0,198.13,197.57,0.00
30.07.2014,00:00,198.17,198.45,196.92,196.95,80466351,0,197.85,197.62,0.00
31.07.2014,00:00,197.65,197.91,196.16,196.98,104222452,0,197.74,197.18,0.00
1.08.2014,00:00,195.61,195.78,192.97,193.09,183479441,0,197.46,194.36,-1.00
